assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,1999-06-24,4,197,True,True,100,100,2,0.2,447203,None,,0,0,-5,5,98.7,255,29,None,,0,4,2.3,1.3,1,0.36,0.04,4.40,0.45,4.04,12.45,1.26,0.41,Darwin,0.8,313,30,16,1.62,4,False,59.6,196,25,316,False,212.4,244,23,890,0,0,0,0,0,0,0,,2025-01-31T15:00:09.018032Z,70,28,13,p447203,0,0,3,0,,447203.jpg,2.3,239,29,0,230,False,0,0.0,Núñez Ribeiro,1.9,139,19,False,None,7,0.71,a,12,14,2022-06-14,291.0,82,26,50,365292,749,764737,2908,0.1,7.1,Darwin,6
4,1996-12-04,4,197,True,True,100,100,6,0.66,194634,None,,0,0,-3,3,135.8,209,134,None,,0,3,3.5,2.5,3,1.06,0.12,7.22,0.8,6.16,7.06,0.78,0.68,Diogo,2.0,191,85,7,0.77,5,False,79.2,127,77,317,False,252.2,209,89,813,0,0,0,0,0,0,0,,2025-01-17T11:30:07.995744Z,72,25,14,p194634,0,0,None,0,,194634.jpg,4.2,44,23,0,173,False,0,0.0,Teixeira da Silva,2.6,116,37,False,None,10,1.11,a,12,14,2020-09-19,408.0,54,34,71,1230661,2571,2624715,1453,0.3,9.9,Diogo J.,1
0,None,0,0,False,True,0,0,0,0,496208,None,,0,0,0,0,0.0,692,282,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,628,238,0,0,0,False,0.0,697,281,318,False,0.0,697,282,0,0,0,0,0,0,0,0,Loaned to Middlesbrough,2024-08-31T06:17:31.171503Z,45,420,262,p496208,0,0,None,0,,496208.jpg,0.0,701,283,0,None,False,0,0,Doak,0.0,675,277,False,None,0,0,u,12,14,None,0.0,677,276,0,1136,0,5648,6,0.0,0.0,Doak,0
1,2003-04-04,0,43,True,True,100,100,0,0.0,444884,None,,0,0,-3,3,59.7,309,183,None,,0,3,1.7,0.7,0,0.35,0.41,0.42,0.49,0.07,1.39,1.65,0.08,Harvey,0.2,400,188,1,1.18,0,False,10.6,404,198,319,False,31.8,425,195,76,0,0,0,0,0,0,0,,2024-09-08T23:00:06.842081Z,52,169,103,p444884,0,0,None,0,,444884.jpg,1.3,402,195,0,241,False,0,0.0,Elliott,0.2,357,111,False,None,0,0.0,a,12,14,2019-07-28,14.0,389,207,13,19790,124,116146,219,0.0,2.5,Elliott,0
0,1993-02-09,0,45,True,True,None,None,0,0.0,158983,None,,0,0,-4,4,17.6,407,216,None,,0,3,2.2,1.2,1,0.04,0.03,0.04,0.03,0.00,1.28,0.9,0.0,Endo,0.7,316,157,1,0.7,0,False,4.8,457,219,320,False,27.0,435,201,128,0,0,0,0,0,0,0,,None,46,350,228,p158983,0,0,None,0,,158983.jpg,1.0,478,224,0,108,False,0,0.0,Wataru,0.1,441,150,False,None,0,0.0,a,12,14,2023-08-18,4.0,442,227,13,21096,71,34091,135,0.2,2.8,Endo,0
4,1999-05-07,15,440,True,True,100,100,5,0.32,243298,None,,0,0,0,0,401.4,61,3,None,,2,4,3.0,2.0,1,2.72,0.17,8.63,0.55,5.92,12.34,0.79,0.38,Cody,1.5,238,22,14,0.9,8,False,137.9,46,11,321,False,472.2,79,9,1400,0,0,0,0,0,0,0,,2025-02-14T12:00:08.128391Z,75,15,6,p243298,0,0,None,0,,243298.jpg,3.7,75,18,0,152,False,0,0.0,Gakpo,10.5,33,9,False,None,16,1.03,a,12,14,2023-01-01,504.0,40,17,96,3250611,18953,2569960,44549,0.2,12.8,Gakpo,4
0,1997-05-23,0,83,True,True,0,0,1,0.17,171287,None,,0,0,-3,3,38.5,339,109,None,,0,2,0.0,0.0,0,0.09,0.02,0.42,0.08,0.33,5.38,0.94,0.06,Joe,0.0,687,249,8,1.39,0,False,22.8,340,110,322,False,130.4,319,115,517,0,0,0,0,0,0,0,Hamstring injury - Unknown return date,2025-02-12T12:30:09.561757Z,47,328,43,p171287,0,0,None,0,,171287.jpg,1.6,345,112,0,241,False,0,0.0,Gomez,0.4,289,105,False,None,6,1.04,i,12,14,2015-06-20,58.0,281,84,14,286953,10,323422,295,0.0,3.0,Gomez,1
2,2002-05-16,1,434,True,True,None,None,12,0.45,441266,None,,0,0,0,0,380.9,68,52,None,,0,3,3.8,2.8,3,2.96,0.11,3.82,0.14,0.86,23.21,0.87,0.03,Ryan,2.3,158,64,23,0.87,0,False,87.1,112,70,323,False,410.6,116,41,2391,0,0,0,0,0,0,0,,None,50,219,140,p441266,0,0,None,0,,441266.jpg,2.5,205,86,0,152,False,0,0.0,Gravenberch,0.8,232,74,False,None,28,1.05,a,12,14,2023-09-01,77.0,260,145,69,244179,1086,207359,1912,0.5,13.8,Gravenberch,5
5,2001-01-30,4,286,True,True,100,100,4,0.32,206915,None,,0,0,-2,2,206.9,148,101,None,,1,3,3.3,2.3,1,0.73,0.06,4.20,0.34,3.47,12.82,1.04,0.28,Curtis,1.8,209,97,16,1.29,3,False,80.1,125,75,324,False,297.2,179,75,1114,0,0,0,0,0,0,0,,2025-02-12T22:30:09.769827Z,53,150,89,p206915,0,0,None,0,,206915.jpg,3.0,138,58,1,241,False,0,0.0,Jones,0.3,334,102,False,None,12,0.97,a,12,14,2018-04-06,302.0,77,51,69,165902,621,160298,574,0.3,13.0,Jones,1
0,1998-11-23,1,127,True,True,None,None,3,0.38,200720,None,,0,0,-5,5,0.0,556,40,None,,1,1,1.5,0.5,0,0.00,0.0,0.00,0.0,0.00,9.68,1.21,0.0,Caoimhin,0.0,450,46,9,1.12,0,False,19.7,362,26,325,False,196.8,254,25,720,0,0,0,0,0,0,0,,None,40,642,47,p200720,0,0,None,1,,200720.jpg,4.6,26,1,0,104,False,24,3.0,Kelleher,1.1,201,28,False,None,8,1.0,a,12,14,2016-08-06,0.0,519,25,37,726752,775,691522,2172,0.0,9.2,Kelleher,0
2,1999-05-25,1,375,True,True,100,100,9,0.45,204716,None,,0,0,2,-2,134.0,211,54,None,,0,2,4.8,3.8,6,0.79,0.04,1.88,0.09,1.09,17.01,0.85,0.05,Ibrahima,3.3,112,31,16,0.8,1,False,66.7,173,49,326,False,443.4,97,35,1804,0,0,0,0,0,0,0,,2024-11-28T10:30:07.514061Z,52,164,19,p204716,0,0,None,0,,204716.jpg,3.6,81,15,0,73,False,0,0.0,Konaté,7.5,51,17,False,None,21,1.05,a,12,14,2021-07-01,87.0,240,66,80,2763585,16342,2289889,6070,0.6,15.4,Konaté,5
5,1997-01-13,14,425,True,True,100,100,13,0.67,244731,None,,0,0,0,0,447.8,53,43,None,,3,3,6.3,5.3,8,2.44,0.13,9.71,0.5,7.27,16.21,0.83,0.37,Luis,4.8,52,18,13,0.67,9,False,160.3,23,17,327,False,501.6,65,20,1755,0,0,0,0,0,0,0,,2025-01-17T11:30:08.018487Z,75,16,10,p244731,0,0,None,0,,244731.jpg,4.9,17,10,0,48,False,0,0.0,Díaz,16.1,23,6,False,None,21,1.08,a,12,14,2022-01-30,655.0,20,11,132,6382121,45257,5749705,16624,0.6,17.6,Luis Díaz,2
17,1992-06-15,48,986,True,True,None,None,12,0.44,118748,None,,1,-1,13,-13,848.5,3,3,None,,11,3,13.0,12.0,6,6.71,0.24,26.20,0.95,19.49,24.56,0.89,0.71,Mohamed,11.5,2,1,26,0.94,25,False,380.7,1,1,328,True,1358.4,1,1,2480,0,0,0,0,0,0,0,,None,138,2,1,p118748,0,0,2,0,,118748.jpg,10.4,1,1,0,63,False,0,0.0,Salah,72.4,1,1,False,None,28,1.02,a,12,14,2017-07-01,1602.0,1,1,291,6313868,17953,2206866,1130,0.8,21.1,M.Salah,1
4,1998-12-24,3,425,True,True,100,75,12,0.52,243016,4,,0,0,-3,3,516.3,40,32,None,,1,3,5.7,3.5,8,3.78,0.16,6.18,0.26,2.40,18.18,0.79,0.1,Alexis,4.2,79,30,17,0.74,3,False,126.3,53,36,329,False,461.8,87,30,2065,0,0,0,0,0,0,0,,2025-02-25T10:30:08.078506Z,62,62,37,p243016,0,0,None,0,,243016.jpg,3.2,121,53,0,10,False,0,0.0,Mac Allister,1.8,148,51,False,None,25,1.09,a,12,14,2023-06-14,286.0,85,56,86,275343,1762,390633,4117,0.7,13.9,Mac Allister,6
0,2004-09-13,0,0,True,True,100,100,0,0,491501,None,,0,0,-1,1,0.0,645,251,None,,0,3,1.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,571,199,0,0,0,False,0.0,651,249,330,False,0.0,651,250,0,0,0,0,0,0,0,0,,2024-09-10T11:24:32.362482Z,44,536,315,p491501,0,0,None,0,,491501.jpg,0.0,656,252,0,241,False,0,0,McConnell,0.1,548,202,False,None,0,0,a,12,14,2023-07-18,0.0,626,242,0,9434,41,10215,67,0.0,0.0,McConnell,0
0,2002-10-31,0,0,True,True,0,0,0,0,440148,None,,0,0,-1,1,0.0,643,250,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,569,198,0,0,0,False,0.0,649,248,331,False,0.0,649,249,0,0,0,0,0,0,0,0,Shoulder injury - Expected back 08 Mar,2025-02-07T16:30:07.536970Z,44,527,314,p440148,0,0,None,0,,440148.jpg,0.0,654,251,0,241,False,0,0,Morton,0.1,479,172,False,None,0,0,i,12,14,2021-07-22,0.0,621,241,0,29999,9,29908,127,0.0,0.0,Morton,0
0,None,0,0,False,True,0,0,0,0,197464,None,,0,0,0,0,0.0,554,195,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nathaniel,0.0,448,151,0,0,0,False,0.0,575,196,332,False,0.0,575,196,0,0,0,0,0,0,0,0,Loaned to Derby County,2024-08-31T06:18:33.693343Z,40,639,170,p197464,0,0,None,0,,197464.jpg,0.0,580,194,0,None,False,0,0,Phillips,0.1,524,180,False,None,0,0,u,12,14,None,0.0,517,182,0,4026,0,17562,14,0.0,0.0,N.Phillips,0
0,2003-01-29,0,38,True,True,100,100,0,0.0,441428,None,,0,0,-6,6,6.3,445,155,None,,0,2,2.2,1.2,1,0.14,0.04,0.14,0.04,0.00,4.82,1.52,0.0,Jarell,0.7,315,90,5,1.58,0,False,8.9,419,143,333,False,75.4,379,131,285,0,0,0,0,0,0,0,,2024-08-23T09:30:06.099816Z,39,747,246,p441428,0,0,None,0,,441428.jpg,0.9,502,169,0,241,False,0,0.0,Quansah,1.2,193,75,False,None,2,0.63,a,12,14,2021-12-18,6.0,415,149,8,302249,575,770162,2450,0.2,2.1,Quansah,1
0,None,0,0,False,True,0,0,0,0,219937,None,,0,0,0,0,0.0,560,198,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rhys,0.0,454,154,0,0,0,False,0.0,579,199,334,False,0.0,579,199,0,0,0,0,0,0,0,0,Loaned to Morecambe,2024-08-22T11:18:16.485954Z,40,647,175,p219937,0,0,None,0,,219937.jpg,0.0,583,196,0,241,False,0,0,Williams,0.0,561,195,False,None,0,0,u,12,14,2020-09-23,0.0,523,185,0,828,0,14470,14,0.0,0.0,R.Williams,0
0,1994-03-11,3,357,True,True,None,None,9,0.41,122798,2,,-1,1,-2,2,596.9,23,4,None,,0,2,4.3,3.3,0,3.47,0.16,4.17,0.19,0.70,20.53,0.94,0.03,Andrew,2.8,149,47,24,1.1,0,False,106.6,83,13,335,False,332.4,163,61,1969,0,0,0,0,0,0,0,,None,58,89,7,p122798,0,0,None,0,,122798.jpg,2.9,154,43,1,243,False,0,0.0,Robertson,4.2,86,30,False,None,24,1.1,a,12,14,2017-07-21,138.0,182,36,75,1067704,2693,1164168,5488,0.5,12.9,Robertson,3
7,2000-10-25,13,466,True,True,100,100,10,0.47,424876,5,,1,-1,-1,1,574.9,27,21,2,,4,3,7.0,6.0,11,4.33,0.2,10.52,0.49,6.19,18.53,0.88,0.29,Dominik,5.5,32,9,18,0.85,5,False,150.9,36,26,336,False,437.0,100,36,1903,0,0,0,0,0,0,0,,2024-12-27T00:30:09.581631Z,64,50,27,p424876,0,0,None,0,,424876.jpg,4.2,43,22,0,98,False,0,0.0,Szoboszlai,3.6,96,32,False,None,21,0.99,a,12,14,2023-07-02,497.0,41,24,110,704038,88710,580817,2622,0.9,17.2,Szoboszlai,6
1,1996-05-12,1,145,True,True,100,100,3,0.58,214285,3,,0,0,-4,4,113.0,240,64,None,,0,2,2.8,1.8,6,1.07,0.21,1.19,0.23,0.12,3.31,0.64,0.02,Konstantinos,1.3,241,63,2,0.39,0,False,27.1,321,104,337,False,120.8,326,119,464,0,0,0,0,0,0,0,,2024-11-25T09:30:07.571904Z,46,354,50,p214285,0,0,None,0,,214285.jpg,2.5,199,65,0,83,False,0,0.0,Tsimikas,0.2,377,135,False,None,4,0.78,a,12,14,2020-08-10,35.0,323,107,32,39150,388,71106,268,0.3,7.0,Tsimikas,1
1,1991-07-08,4,489,True,True,None,None,12,0.43,97032,None,,0,0,4,-4,151.3,192,45,3,,0,2,5.0,4.0,7,0.72,0.03,2.25,0.08,1.53,24.94,0.89,0.05,Virgil,3.5,109,29,26,0.93,1,False,105.2,88,16,339,False,670.2,16,5,2520,0,0,0,0,0,0,0,,None,64,47,2,p97032,0,0,None,0,,97032.jpg,3.8,70,10,0,152,False,0,0.0,van Dijk,22.4,13,5,False,None,28,1.0,a,12,14,2018-01-01,232.0,108,8,106,2734168,21968,1964281,13812,0.5,16.6,Virgil,3
0,1997-10-25,0,4,True,True,100,100,0,0.0,223541,None,,0,0,-2,2,1.8,470,234,None,,0,3,1.5,0.5,0,0.09,0.32,0.25,0.9,0.16,0.80,2.88,0.58,Federico,0.0,777,338,1,3.6,0,False,1.7,500,233,636,False,0.8,522,244,25,0,0,0,0,0,0,0,,2024-12-26T10:30:09.366339Z,68,34,16,p223541,0,0,None,0,,223541.jpg,1.0,500,238,0,106,False,0,0.0,Chiesa,0.2,403,133,False,None,0,0.0,a,12,14,2024-08-29,15.0,385,206,3,49975,75,51174,165,0.0,0.4,Chiesa,0
0,2001-07-23,0,6,True,True,None,None,0,0.0,432987,None,,0,0,0,0,0.0,563,43,None,,0,1,1.5,0.5,0,0.00,0.0,0.00,0.0,0.00,0.14,1.15,0.0,Vítezslav,0.0,459,49,0,0.0,0,False,0.9,508,41,660,False,8.8,488,41,11,0,0,0,0,0,0,0,,None,40,654,50,p432987,0,0,None,0,,432987.jpg,1.0,440,40,0,57,False,1,8.18,Jaros,0.1,468,63,False,None,0,0.0,a,12,14,2019-07-10,0.0,526,28,1,35501,7,29383,144,0.0,0.2,Jaros,0
0,2003-09-03,0,0,True,True,None,None,0,0,464353,None,,0,0,0,0,0.0,574,50,None,,0,1,1.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Harvey,0.0,470,56,0,0,0,False,0.0,591,67,669,False,0.0,591,67,0,0,0,0,0,0,0,0,,None,40,665,57,p464353,0,0,None,0,,464353.jpg,0.0,595,67,0,241,False,0,0,Davies,0.0,670,73,False,None,0,0,a,12,14,2021-03-09,0.0,537,35,0,1777,15,1569,32,0.0,0.0,Davies,0
0,2007-06-30,0,0,True,True,None,None,0,0,591386,None,,0,0,0,0,0.0,732,311,None,,0,3,1.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Treymaurice,0.0,673,272,0,0,0,False,0.0,737,310,688,False,0.0,737,311,0,0,0,0,0,0,0,0,,None,45,474,300,p591386,0,0,None,0,,591386.jpg,0.0,739,312,0,241,False,0,0,Nyoni,0.0,745,311,False,None,0,0,a,12,14,2023-11-11,0.0,719,306,0,816,12,605,9,0.0,0.0,Nyoni,0
0,2006-11-18,0,0,True,True,None,None,0,0,611926,None,,0,0,0,0,0.0,611,235,None,,0,2,1.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Amara,0.0,513,199,0,0,0,False,0.0,627,235,692,False,0.0,627,235,0,0,0,0,0,0,0,0,,None,40,714,228,p611926,0,0,None,0,,611926.jpg,0.0,632,233,0,241,False,0,0,Nallo,0.0,689,233,False,None,0,0,a,12,14,2024-02-27,0.0,578,226,0,934,17,854,21,0.0,0.0,Nallo,0
0,None,0,2,False,True,0,0,0,0.0,500058,None,,0,0,0,0,0.3,493,53,None,,0,4,0.0,0.0,0,0.01,0.09,0.01,0.09,0.00,0.45,4.05,0.0,Jayden,0.0,633,47,1,9.0,0,False,0.0,702,60,709,False,0.0,702,59,10,0,0,0,0,0,0,0,Loaned to Sunderland,2025-02-06T23:44:42.048875Z,45,427,69,p500058,0,0,None,0,,500058.jpg,1.0,465,46,0,241,False,0,0.0,Danns,0.0,643,78,False,None,0,0.0,u,12,14,2024-02-20,0.0,682,60,1,6042,0,4703,124,0.0,0.2,Danns,0
0,1978-09-17,0,0,True,True,None,None,0,0,100052173,None,,0,0,0,0,0.0,524,20,None,,0,5,9.5,8.5,10,0.00,0,0.00,0,0.00,0.00,0,0,Arne,8.0,8,5,0,0,0,False,0.0,547,20,744,False,0.0,547,20,0,3,2,16,0,0,0,5,,None,15,769,5,man52174,0,0,None,0,,100052173.jpg,0.0,553,20,0,152,False,0,0,Slot,20.1,166,1,False,None,0,0,a,12,14,2024-06-01,0.0,482,20,58,111465,15929,277552,3457,5.3,38.7,Slot,0
0,1995-07-19,1,225,True,True,0,0,4,0.21,211975,None,,0,0,-2,2,231.8,133,27,None,,0,2,0.0,0.0,0,1.09,0.06,1.79,0.1,0.70,26.78,1.41,0.04,Manuel,0.0,750,256,27,1.42,0,False,58.0,200,61,340,False,291.8,181,66,1707,0,0,0,0,0,0,0,Muscle injury - Expected back 26 Apr,2025-02-12T09:00:09.174095Z,53,152,17,p211975,0,0,None,0,,211975.jpg,2.2,254,82,0,207,False,0,0.0,Akanji,2.3,124,46,False,None,20,1.05,i,13,43,2022-09-01,56.0,285,86,44,418779,24,707653,2498,0.0,8.3,Akanji,3
0,1995-02-18,0,121,True,True,100,100,3,0.4,126184,None,,0,0,-2,2,33.7,356,117,None,,0,2,0.2,0.7,0,0.17,0.02,0.39,0.05,0.22,13.44,1.79,0.03,Nathan,0.2,401,132,11,1.46,0,False,15.9,379,127,341,False,104.6,343,125,677,0,0,0,0,0,0,0,,2025-01-20T00:30:08.329572Z,53,148,16,p126184,0,0,None,0,,126184.jpg,2.5,208,66,0,152,False,0,0.0,Aké,0.9,222,86,False,None,8,1.06,a,13,43,2020-08-05,20.0,368,124,25,72382,578,272089,476,0.0,4.7,Aké,0
4,1994-08-10,7,394,True,True,None,None,4,0.19,165809,4,,0,0,-4,4,569.5,28,22,None,,0,3,0.8,1.3,1,3.31,0.15,6.13,0.28,2.82,32.11,1.5,0.13,Bernardo,0.8,311,154,34,1.59,2,False,142.2,43,29,342,False,403.0,117,42,1930,0,0,0,0,0,0,0,,None,61,69,43,p165809,0,0,None,0,,165809.jpg,3.0,141,61,0,173,False,0,0.0,Veiga de Carvalho e Silva,2.6,114,36,False,None,21,0.98,a,13,43,2017-07-01,449.0,48,30,73,925838,281,1194204,2066,0.1,12.0,Bernardo,5
0,2003-07-12,0,0,True,True,25,25,0,0,477555,None,,0,0,-3,3,0.0,743,318,None,,0,3,0.0,0.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Oscar,0.0,690,282,0,0,0,False,0.0,747,317,343,False,0.0,747,317,0,0,0,0,0,0,0,0,Lack of match fitness - 25% chance of playing,2024-08-14T22:30:05.558994Z,47,339,222,p477555,0,0,None,0,,477555.jpg,0.0,747,318,0,161,False,0,0,Bobb,0.1,547,201,False,None,0,0,d,13,43,2022-01-06,0.0,731,314,0,3750,25,30752,35,0.0,0.0,Bobb,0
0,1985-09-03,0,0,True,True,None,None,0,0,17601,None,,0,0,-1,1,0.0,525,19,None,,0,1,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Scott,0.0,412,25,0,0,0,False,0.0,548,42,344,False,0.0,548,42,0,0,0,0,0,0,0,0,,None,39,722,65,p17601,0,0,None,0,,17601.jpg,0.0,554,42,0,241,False,0,0,Carson,0.2,379,53,False,None,0,0,a,13,43,2021-07-20,0.0,483,3,0,17338,279,19000,146,0.0,0.0,Carson,0
8,1991-06-28,7,310,True,True,100,100,5,0.42,61366,1,,0,0,-2,2,612.2,21,17,1,,2,3,0.8,1.3,0,4.52,0.38,7.10,0.6,2.58,14.11,1.19,0.22,Kevin,0.8,314,156,15,1.26,2,False,116.4,65,44,345,False,309.4,172,69,1070,0,0,0,0,0,0,0,,2024-09-18T23:00:07.299083Z,93,7,5,p61366,0,0,4,0,,61366.jpg,4.1,52,28,0,21,False,0,0.0,De Bruyne,3.8,95,31,False,None,12,1.01,a,13,43,2015-08-30,245.0,102,66,74,1113883,600,1690874,3806,0.1,8.0,De Bruyne,2
4,2002-05-27,3,307,True,True,100,100,5,0.46,248875,None,,0,0,-3,3,345.2,83,65,None,,1,3,1.5,2.0,3,2.26,0.21,3.17,0.29,0.91,9.80,0.9,0.08,Jérémy,1.5,234,117,10,0.92,3,False,102.7,93,58,346,False,335.4,161,62,976,0,0,0,0,0,0,0,,2025-01-23T00:00:08.182578Z,62,64,39,p248875,0,0,None,0,,248875.jpg,3.6,84,40,0,21,False,0,0.0,Doku,1.3,177,59,False,None,11,1.01,a,13,43,2023-08-24,344.0,64,41,64,467963,4413,725404,651,0.2,10.3,Doku,0
3,1993-08-17,9,263,True,True,100,100,5,0.28,121160,None,,0,0,-2,2,30.0,366,1,None,,2,1,5.8,6.3,11,0.02,0.0,0.02,0.0,0.00,22.81,1.27,0.0,Ederson,5.8,24,1,22,1.22,0,False,48.2,235,15,347,False,453.0,93,15,1620,0,0,0,0,0,0,0,,2025-02-03T02:00:08.541651Z,53,147,3,p121160,0,0,None,0,,121160.jpg,4.0,55,7,0,30,False,45,2.5,Santana de Moraes,4.8,77,12,False,None,18,1.0,a,13,43,2017-07-01,0.0,770,79,72,609366,8259,990054,1447,1.1,13.6,Ederson M.,3
3,2000-05-28,10,428,True,True,100,100,4,0.23,209244,3,,-1,1,-3,3,660.9,17,13,None,,2,3,2.0,2.5,1,5.01,0.29,9.71,0.56,4.71,27.20,1.59,0.27,Phil,2.0,192,86,24,1.4,7,False,151.0,35,25,348,False,431.8,105,38,1543,0,0,0,0,0,0,0,,2024-12-05T00:30:08.366700Z,92,8,6,p209244,0,0,None,0,,209244.jpg,4.3,41,20,0,241,False,0,0.0,Foden,6.2,58,16,False,None,17,0.99,a,13,43,2016-12-05,419.0,52,33,95,1560733,3716,2692923,29542,0.2,10.3,Foden,2
1,1995-09-10,3,144,True,True,100,100,1,0.15,114283,None,,0,0,-1,1,291.8,98,74,None,,0,3,0.2,0.7,1,1.52,0.23,2.30,0.35,0.78,10.57,1.59,0.12,Jack,0.2,406,192,9,1.35,0,False,61.2,193,102,349,False,116.4,329,148,600,0,0,0,0,0,0,0,,2025-02-12T09:00:09.233925Z,64,48,26,p114283,0,0,None,0,,114283.jpg,1.6,356,167,0,241,False,0,0.0,Grealish,0.2,366,117,False,None,6,0.9,a,13,43,2021-08-05,203.0,122,79,26,45962,107,57010,143,0.0,4.1,Grealish,3
0,2002-01-23,8,396,True,True,100,100,7,0.28,477424,None,,0,0,-1,1,399.7,62,11,None,,2,2,3.5,4.0,7,2.25,0.09,6.43,0.25,4.18,32.73,1.29,0.16,Joško,3.5,108,28,34,1.34,5,False,143.2,41,4,350,False,618.6,23,9,2288,0,0,0,0,0,0,0,,2024-10-31T02:30:07.426838Z,59,85,6,p477424,0,0,None,0,,477424.jpg,4.0,60,7,0,97,False,0,0.0,Gvardiol,18.4,20,9,False,None,25,0.98,a,13,43,2023-08-05,410.0,53,1,103,3090859,20319,4474132,12503,0.6,17.5,Gvardiol,1
3,2000-07-21,25,715,True,True,100,75,7,0.27,223094,None,,0,0,-3,3,306.7,93,7,3,,5,4,4.8,4.0,8,1.69,0.07,21.37,0.84,19.68,36.33,1.42,0.77,Erling,4.8,53,10,35,1.37,20,False,255.3,3,1,351,True,874.0,4,1,2300,0,0,0,0,0,0,0,,2025-02-23T21:30:09.361162Z,147,1,1,p223094,0,1,1,0,,223094.jpg,6.2,8,3,0,161,False,0,0.0,Haaland,25.8,11,3,False,None,26,1.02,a,13,43,2022-07-01,1370.0,2,1,162,3286397,24465,6259712,17444,0.3,11.0,Haaland,2
0,None,0,0,False,True,0,0,0,0,461358,None,,0,0,0,0,0.0,783,84,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Julián,0.0,778,83,0,0,0,False,0.0,783,84,352,False,0.0,783,84,0,0,0,0,0,0,0,0,Transferred to Atletico Madrid,2024-08-13T07:07:51.627006Z,70,29,14,p461358,0,0,None,0,,461358.jpg,0.0,781,84,0,None,False,0,0,Álvarez,0.1,482,66,False,None,0,0,u,13,43,None,0.0,783,84,0,0,0,29516,14,0.0,0.0,J.Alvarez,0
0,None,0,0,False,True,0,0,0,0,121145,None,,0,0,-2,2,0.0,773,259,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,João,0.0,749,255,0,0,0,False,0.0,773,259,353,False,0.0,773,259,0,0,0,0,0,0,0,0,Permanent transfer to Saudi club Al-Hilal,2024-08-29T11:05:25.670531Z,53,146,15,p121145,0,0,None,0,,121145.jpg,0.0,771,257,0,None,False,0,0,Cavaco Cancelo,0.2,376,134,False,None,0,0,u,13,43,None,0.0,769,259,0,4654,0,78545,25,0.0,0.0,João Cancelo,0
2,1994-05-06,10,400,True,True,100,100,7,0.38,91651,None,,0,0,-1,1,444.5,54,44,None,,3,3,1.8,2.3,3,2.62,0.14,4.00,0.22,1.39,25.27,1.38,0.08,Mateo,1.8,210,98,24,1.31,4,False,103.0,90,56,354,False,435.6,101,37,1648,0,0,0,0,0,0,0,,2024-11-22T17:30:09.194248Z,54,121,76,p91651,0,0,None,0,,91651.jpg,3.4,103,47,0,97,False,0,0.0,Kovačić,1.2,195,62,False,None,19,1.04,a,13,43,2023-06-27,149.0,170,106,79,719222,587,735404,1190,0.3,14.6,Kovačić,5
